"","name","text"
"34","CLINTON"," well like everyone else i ve spent a lot of time thinking over the last hours about what we heard and saw you know with prior republican nominees for president i disagreed with them on politics policies principles but i never questioned their fitness to serve "
"35","CLINTON","donald trump is different i said starting back in june that he was not fit to be president and commander in chief and many republicans and independents have said the same thing what we all saw and heard on friday was donald talking about women what he thinks about women what he does to women and he has said that the video doesn t represent who he is "
"36","CLINTON","but i think it s clear to anyone who heard it that it represents exactly who he is because we ve seen this throughout the campaign we have seen him insult women we ve seen him rate women on their appearance ranking them from one to ten we ve seen him embarrass women on and on twitter we saw him after the first debate spend nearly a week denigrating a former miss universe in the harshest most personal terms "
"37","CLINTON","so yes this is who donald trump is but it s not only women and it s not only this video that raises questions about his fitness to be our president because he has also targeted immigrants african americans latinos people with disabilities pows muslims and so many others "
"38","CLINTON","so this is who donald trump is and the question for us the question our country must answer is that this is not who we are that s why to go back to your question i want to send a message we all should to every boy and girl and indeed to the entire world that america already is great but we are great because we are good and we will respect one another and we will work with one another and we will celebrate our diversity "
"39","CLINTON","these are very important values to me because this is the america that i know and love and i can pledge to you tonight that this is the america that i will serve if i m so fortunate enough to become your president "
"40","RADDATZ"," and we want to get to some questions from online"
"41","TRUMP"," am i allowed to respond to that i assume i am "
"42","RADDATZ"," yes you can respond to that "
"43","TRUMP"," it s just words folks it s just words those words i ve been hearing them for many years i heard them when they were running for the senate in new york where hillary was going to bring back jobs to upstate new york and she failed "
"44","TRUMP","i ve heard them where hillary is constantly talking about the inner cities of our country which are a disaster education wise jobwise safety wise in every way possible i m going to help the african americans i m going to help the latinos hispanics i am going to help the inner cities "
"45","TRUMP","she s done a terrible job for the african americans she wants their vote and she does nothing and then she comes back four years later we saw that firsthand when she was united states senator she campaigned where the primary part of her campaign"
"46","RADDATZ"," mr trump mr trump i want to get to audience questions and online questions "
"47","TRUMP"," so she s allowed to do that but i m not allowed to respond "
"48","RADDATZ"," you re going to have you re going to get to respond right now "
"49","TRUMP"," sounds fair "
"50","RADDATZ"," this tape is generating intense interest in just hours it s become the single most talked about story of the entire election on facebook with millions and millions of people discussing it on the social network as we said a moment ago we do want to bring in questions from voters around country via social media and our first stays on this topic jeff from ohio asks on facebook trump says the campaign has changed him when did that happen so mr trump let me add to that when you walked off that bus at age were you a different man or did that behavior continue until just recently and you have two minutes for this "
"51","TRUMP"," it was locker room talk as i told you that was locker room talk i m not proud of it i am a person who has great respect for people for my family for the people of this country and certainly i m not proud of it but that was something that happened "
"52","TRUMP","if you look at bill clinton far worse mine are words and his was action his was what he s done to women there s never been anybody in the history politics in this nation that s been so abusive to women so you can say any way you want to say it but bill clinton was abusive to women "
"53","TRUMP","hillary clinton attacked those same women and attacked them viciously four of them here tonight one of the women who is a wonderful woman at years old was raped at her client she represented got him off and she s seen laughing on two separate occasions laughing at the girl who was raped kathy shelton that young woman is here with us tonight "
"54","TRUMP","so don t tell me about words i am absolutely i apologize for those words but it is things that people say but what president clinton did he was impeached he lost his license to practice law he had to pay an fine to one of the women paula jones who s also here tonight "
"55","TRUMP","and i will tell you that when hillary brings up a point like that and she talks about words that i said years ago i think it s disgraceful and i think she should be ashamed of herself if you want to know the truth "
"56","RADDATZ"," can we please hold the applause secretary clinton you have two minutes "
"57","CLINTON"," well first let me start by saying that so much of what he s just said is not right but he gets to run his campaign any way he chooses he gets to decide what he wants to talk about instead of answering people s questions talking about our agenda laying out the plans that we have that we think can make a better life and a better country that s his choice "
"58","CLINTON","when i hear something like that i am reminded of what my friend michelle obama advised us all when they go low you go high "
"59","CLINTON","and look if this were just about one video maybe what he s saying tonight would be understandable but everyone can draw their own conclusions at this point about whether or not the man in the video or the man on the stage respects women but he never apologizes for anything to anyone "
"60","CLINTON","he never apologized to mr and mrs khan the gold star family whose son captain khan died in the line of duty in iraq and donald insulted and attacked them for weeks over their religion "
"61","CLINTON","he never apologized to the distinguished federal judge who was born in indiana but donald said he couldn t be trusted to be a judge because his parents were quote mexican "
"62","CLINTON","he never apologized to the reporter that he mimicked and mocked on national television and our children were watching and he never apologized for the racist lie that president obama was not born in the united states of america he owes the president an apology he owes our country an apology and he needs to take responsibility for his actions and his words "
"63","TRUMP"," well you owe the president an apology because as you know very well your campaign sidney blumenthal he s another real winner that you have and he s the one that got this started along with your campaign manager and they were on television just two weeks ago she was saying exactly that so you really owe him an apology you re the one that sent the pictures around your campaign sent the pictures around with president obama in a certain garb that was long before i was ever involved so you actually owe an apology "
"64","TRUMP","number two michelle obama i ve gotten to see the commercials that they did on you and i ve gotten to see some of the most vicious commercials i ve ever seen of michelle obama talking about you hillary "
"65","TRUMP","so you talk about friend go back and take a look at those commercials a race where you lost fair and square unlike the bernie sanders race where you won but not fair and square in my opinion and all you have to do is take a look at wikileaks and just see what they say about bernie sanders and see what deborah wasserman schultz had in mind because bernie sanders between super delegates and deborah wasserman schultz he never had a chance and i was so surprised to see him sign on with the devil "
"66","TRUMP","but when you talk about apology i think the one that you should really be apologizing for and the thing that you should be apologizing for are the emails that you deleted and that you acid washed and then the two boxes of emails and other things last week that were taken from an office and are now missing "
"67","TRUMP","and i ll tell you what i didn t think i d say this but i m going to say it and i hate to say it but if i win i am going to instruct my attorney general to get a special prosecutor to look into your situation because there has never been so many lies so much deception there has never been anything like it and we re going to have a special prosecutor "
"68","TRUMP","when i speak i go out and speak the people of this country are furious in my opinion the people that have been long term workers at the are furious there has never been anything like this where emails and you get a subpoena you get a subpoena and after getting the subpoena you delete emails and then you acid wash them or bleach them as you would say very expensive process "
"69","TRUMP","so we re going to get a special prosecutor and we re going to look into it because you know what people have been their lives have been destroyed for doing one fifth of what you ve done and it s a disgrace and honestly you ought to be ashamed of yourself "
"70","RADDATZ"," secretary clinton i want to follow up on that "
"71","RADDATZ"," i m going to let you talk about emails "
"72","CLINTON"," because everything he just said is absolutely false but i m not surprised "
"73","TRUMP"," oh really "
"74","CLINTON"," in the first debate"
"75","RADDATZ"," and really the audience needs to calm down here "
"76","CLINTON"," i told people that it would be impossible to be fact checking donald all the time i d never get to talk about anything i want to do and how we re going to really make lives better for people "
"77","CLINTON","so once again go to hillaryclinton com we have literally trump you can fact check him in real time last time at the first debate we had millions of people fact checking so i expect we ll have millions more fact checking because you know it is it s just awfully good that someone with the temperament of donald trump is not in charge of the law in our country "
"78","TRUMP"," because you d be in jail "
"79","RADDATZ"," secretary clinton"
"80","COOPER"," we want to remind the audience to please not talk out loud please do not applaud you re just wasting time "
"81","RADDATZ"," and secretary clinton i do want to follow up on e mails you ve said your handing of your emails was a mistake you disagreed with director james comey calling your handling of classified information quote extremely careless the said that there were classified emails that were exchanged eight of which were top secret and that it was possible hostile actors did gain access to those emails you don t call that extremely careless "
"82","CLINTON"," well martha first let me say and i ve said before but i ll repeat it because i want everyone to hear it that was a mistake and i take responsibility for using a personal email account obviously if i were to do it over again i would not i m not making any excuses it was a mistake and i am very sorry about that "
"83","CLINTON","but i think it s also important to point out where there are some misleading accusations from critics and others after a year long investigation there is no evidence that anyone hacked the server i was using and there is no evidence that anyone can point to at all anyone who says otherwise has no basis that any classified material ended up in the wrong hands "
"84","CLINTON","i take classified materials very seriously and always have when i was on the senate armed services committee i was privy to a lot of classified material obviously as secretary of state i had some of the most important secrets that we possess such as going after bin laden so i am very committed to taking classified information seriously and as i said there is no evidence that any classified information ended up in the wrong hands "
"85","RADDATZ"," okay we re going to move on "
"86","TRUMP"," and yet she didn t know the word the letter c on a document right she didn t even know what that word what that letter meant "
"87","TRUMP","you know it s amazing i m watching hillary go over facts and she s going after fact after fact and she s lying again because she said she you know what she did with the email was fine you think it was fine to delete emails i don t think so "
"88","TRUMP","she said the emails had to do with her daughter s wedding number one and a yoga class well maybe we ll give three or three or four or five or something emails deleted and now she s saying there wasn t anything wrong "
"89","TRUMP","and more importantly that was after getting a subpoena that wasn t before that was after she got it from the united states congress and i ll be honest i am so disappointed in congressmen including republicans for allowing this to happen "
"90","TRUMP","our justice department where our husband goes on to the back of a airplane for minutes talks to the attorney general days before a ruling is going to be made on her case but for you to say that there was nothing wrong with you deleting emails again you should be ashamed of yourself what you did and this is after getting a subpoena from the united states congress "
"91","COOPER"," we have to move on "
"92","TRUMP"," you did that wait a minute one second "
"93","COOPER"," secretary clinton you can respond and then we got to move on "
"94","RADDATZ"," we want to give the audience a chance "
"95","TRUMP"," if you did that in the private sector you d be put in jail let alone after getting a subpoena from the united states congress "
"96","COOPER"," secretary clinton you can respond then we have to move on to an audience question "
"97","CLINTON"," look it s just not true and so please go to"
"98","TRUMP"," oh you didn t delete them "
"99","COOPER"," allow her to respond please "
"100","CLINTON"," it was personal emails not official "
"101","TRUMP"," oh yeah "
"102","CLINTON"," not well we turned over so"
"103","TRUMP"," oh yeah what about the other "
"104","COOPER"," please allow her to respond she didn t talk while you talked "
"105","CLINTON"," yes that s true i didn t "
"106","TRUMP"," because you have nothing to say "
"107","CLINTON"," i didn t in the first debate and i m going to try not to in this debate because i d like to get to the questions that the people have brought here tonight to talk to us about "
"108","TRUMP"," get off this question "
"109","CLINTON"," okay donald i know you re into big diversion tonight anything to avoid talking about your campaign and the way it s exploding and the way republicans are leaving you but let s at least focus"
"110","TRUMP"," let s see what happens"
"111","COOPER"," allow her to respond "
"112","CLINTON"," on some of the issues that people care about tonight let s get to their questions "
"113","COOPER"," we have a question here from ken karpowicz he has a question about health care ken "
"114","TRUMP"," i d like to know anderson why aren t you bringing up the emails i d like to know why aren t you bringing"
"115","COOPER"," we brought up the emails "
"116","TRUMP"," no it hasn t it hasn t and it hasn t been finished at all "
"117","COOPER"," ken karpowicz has a question "
"118","TRUMP"," it s nice to one on three "
"119","AUDIENCE"," thank you affordable care act known as obamacare it is not affordable premiums have gone up deductibles have gone up copays have gone up prescriptions have gone up and the coverage has gone down what will you do to bring the cost down and make coverage better "
"120","COOPER"," that first one goes to secretary clinton because you started out the last one to the audience "
"121","CLINTON"," if he wants to start he can start no go ahead donald "
"122","TRUMP"," no i m a gentlemen hillary go ahead "
"123","COOPER"," secretary clinton "
"124","CLINTON"," well i think donald was about to say he s going to solve it by repealing it and getting rid of the affordable care act and i m going to fix it because i agree with you premiums have gotten too high copays deductibles prescription drug costs and i ve laid out a series of actions that we can take to try to get those costs down "
"125","CLINTON","but here s what i don t want people to forget when we re talking about reining in the costs which has to be the highest priority of the next president when the affordable care act passed it wasn t just that million got insurance who didn t have it before but that in and of itself was a good thing i meet these people all the time and they tell me what a difference having that insurance meant to them and their families "
"126","CLINTON","but everybody else the million of us who get health insurance through our employees got big benefits number one insurance companies can t deny you coverage because of a pre existing condition number two no lifetime limits which is a big deal if you have serious health problems "
"127","CLINTON","number three women can t be charged more than men for our health insurance which is the way it used to be before the affordable care act number four if you re under and your parents have a policy you can be on that policy until the age of something that didn t happen before "
"128","CLINTON","so i want very much to save what works and is good about the affordable care act but we ve got to get costs down we ve got to provide additional help to small businesses so that they can afford to provide health insurance but if we repeal it as donald has proposed and start over again all of those benefits i just mentioned are lost to everybody not just people who get their health insurance on the exchange and then we would have to start all over again "
"129","CLINTON","right now we are at percent health insurance coverage that s the highest we ve ever been in our country "
"130","COOPER"," secretary clinton your time is up "
"131","CLINTON"," so i want us to get to percent but get costs down and keep quality up "
"132","COOPER"," mr trump you have two minutes "
"133","TRUMP"," it is such a great question and it s maybe the question i get almost more than anything else outside of defense obamacare is a disaster you know it we all know it it s going up at numbers that nobody s ever seen worldwide nobody s ever seen numbers like this for health care "
"134","TRUMP","it s only getting worse in it implodes by itself their method of fixing it is to go back and ask congress for more money more and more money we have right now almost trillion in debt "
"135","TRUMP","obamacare will never work it s very bad very bad health insurance far too expensive and not only expensive for the person that has it unbelievably expensive for our country it s going to be one of the biggest line items very shortly "
"136","TRUMP","we have to repeal it and replace it with something absolutely much less expensive and something that works where your plan can actually be tailored we have to get rid of the lines around the state artificial lines where we stop insurance companies from coming in and competing because they want and president obama and whoever was working on it they want to leave those lines because that gives the insurance companies essentially monopolies we want competition "
"137","TRUMP","you will have the finest health care plan there is she wants to go to a single payer plan which would be a disaster somewhat similar to canada and if you haven t noticed the canadians when they need a big operation when something happens they come into the united states in many cases because their system is so slow it s catastrophic in certain ways "
"138","TRUMP","but she wants to go to single payer which means the government basically rules everything hillary clinton has been after this for years obamacare was the first step obamacare is a total disaster and not only are your rates going up by numbers that nobody s ever believed but your deductibles are going up so that unless you get hit by a truck you re never going to be able to use it "
"139","COOPER"," mr trump your time"
"140","TRUMP"," it is a disastrous plan and it has to be repealed and replaced "
"141","COOPER"," secretary clinton let me follow up with you your husband called obamacare quote the craziest thing in the world saying that small business owners are getting killed as premiums double coverage is cut in half was he mistaken or was the mistake simply telling the truth "
"142","CLINTON"," no i mean he clarified what he meant and it s very clear look we are in a situation in our country where if we were to start all over again we might come up with a different system but we have an employer based system that s where the vast majority of people get their health care "
"143","CLINTON","and the affordable care act was meant to try to fill the gap between people who were too poor and couldn t put together any resources to afford health care namely people on medicaid obviously medicare which is a single payer system which takes care of our elderly and does a great job doing it by the way and then all of the people who were employed but people who were working but didn t have the money to afford insurance and didn t have anybody an employer or anybody else to help them "
"144","CLINTON","that was the slot that the obamacare approach was to take and like i say million people now have health insurance so if we just rip it up and throw it away what donald s not telling you is we just turn it back to the insurance companies the way it used to be and that means the insurance companies"
"145","COOPER"," secretary clinton"
"146","CLINTON"," get to do pretty much whatever they want including saying look i m sorry you ve got diabetes you had cancer your child has asthma"
"147","COOPER"," your time is up "
"148","CLINTON"," you may not be able to have insurance because you can t afford it so let s fix what s broken about it but let s not throw it away and give it all back to the insurance companies and the drug companies that s not going to work "
"149","COOPER"," mr trump let me follow up on this "
"150","TRUMP"," well i just want just one thing first of all hillary everything s broken about it everything number two bernie sanders said that hillary clinton has very bad judgment this is a perfect example of it trying to save obamacare which is a disaster "
"151","COOPER"," you ve said you want to end obamacare"
"152","TRUMP"," by the way"
"153","COOPER"," you ve said you want to end obamacare you ve also said you want to make coverage accessible for people with pre existing conditions how do you force insurance companies to do that if you re no longer mandating that every american get insurance "
"154","TRUMP"," we re going to be able to you re going to have plans"
"155","COOPER"," what does that mean "
"156","TRUMP"," well i ll tell you what it means you re going to have plans that are so good because we re going to have so much competition in the insurance industry once we break out once we break out the lines and allow the competition to come"
"157","COOPER"," are you going are you going to have a mandate that americans have to have health insurance "
"158","TRUMP"," president obama anderson excuse me president obama by keeping those lines the boundary lines around each state it was almost gone until just very toward the end of the passage of obamacare which by the way was a fraud you know that because jonathan gruber the architect of obamacare was said he said it was a great lie it was a big lie president obama said you keep your doctor you keep your plan the whole thing was a fraud and it doesn t work "
"159","TRUMP","but when we get rid of those lines you will have competition and we will be able to keep pre existing we ll also be able to help people that can t get don t have money because we are going to have people protected "
"160","TRUMP","and republicans feel this way believe it or not and strongly this way we re going to block grant into the states we re going to block grant into medicaid into the states"
"161","COOPER"," thank you mr trump "
"162","TRUMP"," so that we will be able to take care of people without the necessary funds to take care of themselves "
"163","COOPER"," thank you mr trump "
"164","RADDATZ"," we now go to gorbah hamed with a question for both candidates "
"165","AUDIENCE"," hi there are million muslims in the united states and i m one of them you ve mentioned working with muslim nations but with islamophobia on the rise how will you help people like me deal with the consequences of being labeled as a threat to the country after the election is over "
"166","RADDATZ"," mr trump you re first "
"167","TRUMP"," well you re right about islamophobia and that s a shame but one thing we have to do is we have to make sure that because there is a problem i mean whether we like it or not and we could be very politically correct but whether we like it or not there is a problem and we have to be sure that muslims come in and report when they see something going on when they see hatred going on they have to report it "
"168","TRUMP","as an example in san bernardino many people saw the bombs all over the apartment of the two people that killed and wounded many many people horribly wounded they ll never be the same muslims have to report the problems when they see them "
"169","TRUMP","and you know there s always a reason for everything if they don t do that it s a very difficult situation for our country because you look at orlando and you look at san bernardino and you look at the world trade center go outside look at paris look at that horrible these are radical islamic terrorists "
"170","TRUMP","and she won t even mention the word and nor will president obama he won t use the term radical islamic terrorism now to solve a problem you have to be able to state what the problem is or at least say the name she won t say the name and president obama won t say the name but the name is there it s radical islamic terror and before you solve it you have to say the name "
"171","RADDATZ"," secretary clinton "
"172","CLINTON"," well thank you for asking your question and i ve heard this question from a lot of muslim americans across our country because unfortunately there s been a lot of very divisive dark things said about muslims and even someone like captain khan the young man who sacrificed himself defending our country in the united states army has been subject to attack by donald "
"173","CLINTON","i want to say just a couple of things first we ve had muslims in america since george washington and we ve had many successful muslims we just lost a particular well known one with muhammad ali "
"174","CLINTON","my vision of america is an america where everyone has a place if you re willing to work hard you do your part you contribute to the community that s what america is that s what we want america to be for our children and our grandchildren "
"175","CLINTON","it s also very short sighted and even dangerous to be engaging in the kind of demagogic rhetoric that donald has about muslims we need american muslims to be part of our eyes and ears on our front lines i ve worked with a lot of different muslim groups around america i ve met with a lot of them and i ve heard how important it is for them to feel that they are wanted and included and part of our country part of our homeland security and that s what i want to see "
"176","CLINTON","it s also important i intend to defeat isis to do so in a coalition with majority muslim nations right now a lot of those nations are hearing what donald says and wondering why should we cooperate with the americans and this is a gift to isis and the terrorists violent jihadist terrorists "
"177","CLINTON","we are not at war with islam and it is a mistake and it plays into the hands of the terrorists to act as though we are so i want a country where citizens like you and your family are just as welcome as anyone else "
"178","RADDATZ"," thank you secretary clinton "
"179","RADDATZ","mr trump in december you said this donald j trump is calling for a total and complete shutdown of muslims entering the united states until our country s representatives can figure out what the hell is going on we have no choice we have no choice your running mate said this week that the muslim ban is no longer your position is that correct and if it is was it a mistake to have a religious test "
"180","TRUMP"," first of all captain khan is an american hero and if i were president at that time he would be alive today because unlike her who voted for the war without knowing what she was doing i would not have had our people in iraq iraq was disaster so he would have been alive today "
"181","TRUMP","the muslim ban is something that in some form has morphed into a extreme vetting from certain areas of the world hillary clinton wants to allow hundreds of thousands excuse me excuse me "
"182","RADDATZ"," and why did it morph into that no did you no answer the question do you still believe"
"183","TRUMP"," why don t you her you me all the time "
"184","RADDATZ"," i do "
"185","TRUMP"," why don t you her "
"186","RADDATZ"," would you please explain whether or not the muslim ban still stands "
"187","TRUMP"," it s called extreme vetting we are going to areas like syria where they re coming in by the tens of thousands because of barack obama and hillary clinton wants to allow a percent increase over obama people are coming into our country like we have no idea who they are where they are from what their feelings about our country is and she wants percent more this is going to be the great trojan horse of all time "
"188","TRUMP","we have enough problems in this country i believe in building safe zones i believe in having other people pay for them as an example the gulf states who are not carrying their weight but they have nothing but money and take care of people but i don t want to have with all the problems this country has and all of the problems that you see going on hundreds of thousands of people coming in from syria when we know nothing about them we know nothing about their values and we know nothing about their love for our country "
"189","RADDATZ"," and secretary clinton let me ask you about that because you have asked for an increase from to syrian refugees we know you want tougher vetting that s not a perfect system so why take the risk of having those refugees come into the country "
"190","CLINTON"," well first of all i will not let anyone into our country that i think poses a risk to us but there are a lot of refugees women and children think of that picture we all saw of that year old boy with the blood on his forehead because he d been bombed by the russian and syrian air forces "
"191","CLINTON","there are children suffering in this catastrophic war largely i believe because of russian aggression and we need to do our part we by no means are carrying anywhere near the load that europe and others are but we will have vetting that is as tough as it needs to be from our professionals our intelligence experts and others "
"192","CLINTON","but it is important for us as a policy you know not to say as donald has said we re going to ban people based on a religion how do you do that we are a country founded on religious freedom and liberty how do we do what he has advocated without causing great distress within our own county are we going to have religious tests when people fly into our country and how do we expect to be able to implement those "
"193","CLINTON","so i thought that what he said was extremely unwise and even dangerous and indeed you can look at the propaganda on a lot of the terrorists sites and what donald trump says about muslims is used to recruit fighters because they want to create a war between us "
"194","CLINTON","and the final thing i would say this is the th or th time that he s denied being for the war in iraq we have it on tape the entire press corps has looked at it it s been debunked but it never stops him from saying whatever he wants to say "
"195","TRUMP"," that s not been debunked "
"196","CLINTON"," so please"
"197","TRUMP"," that has not been debunked "
"198","CLINTON"," go to hillaryclinton com and you can see it "
"199","TRUMP"," i was against i was against the war in iraq has not been debunked and you voted for it and you shouldn t have well i just want to say"
"200","RADDATZ"," there s been lots of fact checking on that i d like to move on to an online question"
"201","TRUMP"," excuse me she just went about seconds over her time "
"202","RADDATZ"," she did not "
"203","TRUMP"," could i just respond to this please "
"204","RADDATZ"," very quickly please "
"205","TRUMP"," hillary clinton in terms of having people come into our country we have many criminal illegal aliens when we want to send them back to their country their country says we don t want them in some cases they re murderers drug lords drug problems and they don t want them "
"206","TRUMP","and hillary clinton when she was secretary of state said that s okay we can t force it into their country let me tell you i m going to force them right back into their country they re murderers and some very bad people "
"207","TRUMP","and i will tell you very strongly when bernie sanders said she had bad judgment she has really bad judgment because we are letting people into this country that are going to cause problems and crime like you ve never seen we re also letting drugs pour through our southern border at a record clip at a record clip and it shouldn t be allowed to happen "
"208","TRUMP","ice just endorsed me they ve never endorsed a presidential candidate the border patrol agents just recently endorsed me and they endorsed me because i understand the border she doesn t she wants amnesty for everybody come right in come right over it s a horrible thing she s doing she s got bad judgment and honestly so bad that she should never be president of the united states that i can tell you "
"209","RADDATZ"," thank you mr trump i want to move on this next question from the public through the bipartisan open debate coalition s online forum where americans submitted questions that generated millions of votes this question involves wikileaks release of purported excerpts of secretary clinton s paid speeches which she has refused to release and one line in particular in which you secretary clinton purportedly say you need both a public and private position on certain issues so tu from virginia asks is it for politicians to be two faced is it acceptable for a politician to have a private stance on issues secretary clinton your two minutes "
"210","CLINTON"," well right as i recall that was something i said about abraham lincoln after having seen the wonderful steven spielberg movie called lincoln it was a master class watching president lincoln get the congress to approve the th amendment it was principled and it was strategic "
"211","CLINTON","and i was making the point that it is hard sometimes to get the congress to do what you want to do and you have to keep working at it and yes president lincoln was trying to convince some people he used some arguments convincing other people he used other arguments that was a great i thought a great display of presidential leadership "
"212","CLINTON","but you know let s talk about what s really going on here martha because our intelligence community just came out and said in the last few days that the kremlin meaning putin and the russian government are directing the attacks the hacking on american accounts to influence our election and wikileaks is part of that as are other sites where the russians hack information we don t even know if it s accurate information and then they put it out "
"213","CLINTON","we have never in the history of our country been in a situation where an adversary a foreign power is working so hard to influence the outcome of the election and believe me they re not doing it to get me elected they re doing it to try to influence the election for donald trump "
"214","CLINTON","now maybe because he has praised putin maybe because he says he agrees with a lot of what putin wants to do maybe because he wants to do business in moscow i don t know the reasons but we deserve answers and we should demand that donald release all of his tax returns so that people can see what are the entanglements and the financial relationships that he has"
"215","RADDATZ"," we re going to get to that later secretary clinton you re out of time "
"216","CLINTON"," with the russians and other foreign powers "
"217","RADDATZ"," mr trump "
"218","TRUMP"," well i think i should respond because so ridiculous look now she s blaming she got caught in a total lie her papers went out to all her friends at the banks goldman sachs and everybody else and she said things wikileaks that just came out and she lied now she s blaming the lie on the late great abraham lincoln that s one that i haven t"
"219","TRUMP","okay honest abe honest abe never lied that s the good thing that s the big difference between abraham lincoln and you that s a big big difference we re talking about some difference "
"220","TRUMP","but as far as other elements of what she was saying i don t know putin i think it would be great if we got along with russia because we could fight isis together as an example but i don t know putin "
"221","TRUMP","but i notice anytime anything wrong happens they like to say the russians are she doesn t know if it s the russians doing the hacking maybe there is no hacking but they always blame russia and the reason they blame russia because they think they re trying to tarnish me with russia i know nothing about russia i know i know about russia but i know nothing about the inner workings of russia i don t deal there i have no businesses there i have no loans from russia "
